611,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG196",61
612,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG197",61
613,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG198",61
614,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG199",61
615,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG200",61
616,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG201",61
617,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG202",61
618,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG203",61
619,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG204",61
620,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG205",61
621,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG206",61
622,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG207",61
623,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG208",61
624,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG209",61
625,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG210",61
626,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG211",61
627,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG212",61
628,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG213",61
629,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG214",61
630,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG215",61
631,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG216",61
632,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG217",61
633,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG218",61
634,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG219",61
635,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG220",61
636,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG221",61
637,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG222",61
638,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG223",61
639,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG224",61
640,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG225",61
641,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG226",61
642,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG227",61
643,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG228",61
644,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG229",61
645,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG230",61
646,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG231",61
647,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG232",61
648,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG233",61
649,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG234",61
650,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG235",61
651,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG236",61
652,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG237",61
653,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG238",61
654,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG239",61
655,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG240",61
656,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG241",61
657,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG242",61
658,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG243",61
659,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG244",61
660,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG245",61
661,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG246",61
662,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG247",61
663,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG248",61
664,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG249",61
665,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG250",61
666,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG251",61
667,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG252",61
668,NULL,NULL,NULL,NULL,NULL,P,1,NULL,fin,"PLANCHA DESGASTE P1DG253",61
